id_operacion_sio;fecha;año;mes;commodity;fuente;mercado;tipo_precio;operacion;moneda;unidad;precio;precio_original_texto;volumen;volumen_unidad;procedencia;lugar_entrega;condicion_comercial;precio_cero_flag;precio_valido_para_serie;fecha_descarga_snapshot;fecha_actualizacion_dashboard;observaciones
8501388;2026-09-22;2026;9;Girasol;SIO Granos / Secretaría de Agricultura;;Precio Hecho;Contrato;USD;TN;400;"400,00
U$S";60,00;TN;BUENOS AIRESBENITO JUAREZ;QuequenEn destino;;no;sí;2026-09-22T17:40:31;2026-09-22;"integración piloto una página GetOperaciones; moneda extraída explícitamente del campo precio original: USD; snapshot de últimas operaciones; no es histórico completo; observada en snapshot latest"
8501383;2026-09-22;2026;9;TRIGO PAN;SIO Granos / Secretaría de Agricultura;;Precio Hecho;Contrato;USD;TN;225;"225,00
U$S";392,83;TN;LA PAMPABERNARDO LARROUDE;Rosario SEn destino;;no;sí;2026-09-22T17:40:31;2026-09-22;"commodity no catalogado; se conserva para revisión; integración piloto una página GetOperaciones; moneda extraída explícitamente del campo precio original: USD; snapshot de últimas operaciones; no es histórico completo; observada en snapshot latest"
8501382;2026-09-22;2026;9;Maíz;SIO Granos / Secretaría de Agricultura;;Precio Hecho;Contrato;USD;TN;205;"205,00
U$S";60,00;TN;"SANTA FEHUMBERTO I""";Rosario NEn destino;;no;sí;2026-09-22T17:40:31;2026-09-22;"integración piloto una página GetOperaciones; moneda extraída explícitamente del campo precio original: USD; snapshot de últimas operaciones; no es histórico completo; observada en snapshot latest"
8501380;2026-09-22;2026;9;Maíz;SIO Granos / Secretaría de Agricultura;;Precio Hecho;Contrato;USD;TN;195;"195,00
U$S";1500,00;TN;SANTA FEVENADO TUERTO;Rosario SEn destino;;no;sí;2026-09-22T17:40:31;2026-09-22;"integración piloto una página GetOperaciones; moneda extraída explícitamente del campo precio original: USD; snapshot de últimas operaciones; no es histórico completo; observada en snapshot latest"
8501373;2026-09-22;2026;9;Soja;SIO Granos / Secretaría de Agricultura;;Precio Hecho;Contrato;USD;TN;378;"378,00
U$S";60,00;TN;SANTA FESAN GUILLERMO (DPTO.;Rosario NEn destino;;no;sí;2026-09-22T17:40:31;2026-09-22;"integración piloto una página GetOperaciones; moneda extraída explícitamente del campo precio original: USD; snapshot de últimas operaciones; no es histórico completo; observada en snapshot latest"
8501370;2026-09-22;2026;9;Maíz;SIO Granos / Secretaría de Agricultura;;Precio Hecho;Contrato;USD;TN;210;"210,00
U$S";500,00;TN;CÓRDOBAMONTE BUEY;Rosario NEn destino;;no;sí;2026-09-22T17:40:31;2026-09-22;"integración piloto una página GetOperaciones; moneda extraída explícitamente del campo precio original: USD; snapshot de últimas operaciones; no es histórico completo; observada en snapshot latest"
8501371;2026-09-22;2026;9;TRIGO PAN;SIO Granos / Secretaría de Agricultura;;Precio Hecho;Contrato;ARS;TN;330000;"330000,00
$";210,00;TN;BUENOS AIRESCHACABUCO;Zona 6En destino;;no;sí;2026-09-22T17:40:31;2026-09-22;"commodity no catalogado; se conserva para revisión; integración piloto una página GetOperaciones; moneda extraída explícitamente del campo precio original: ARS; snapshot de últimas operaciones; no es histórico completo; observada en snapshot latest"
8501369;2026-09-22;2026;9;Maíz;SIO Granos / Secretaría de Agricultura;;Precio Hecho;Contrato;USD;TN;212;"212,00
U$S";150,00;TN;SANTA FECASILDA;Rosario NEn destino;;no;sí;2026-09-22T17:40:31;2026-09-22;"integración piloto una página GetOperaciones; moneda extraída explícitamente del campo precio original: USD; snapshot de últimas operaciones; no es histórico completo; observada en snapshot latest"
8504754;2026-09-23;2026;9;Soja;SIO Granos / Secretaría de Agricultura;;Precio Hecho;Contrato;USD;TN;428.24;"428,24
U$S";29,24;TN;SANTIAGO DEL ESTERORAPELLI;Rosario SEn destino;;no;sí;2026-09-23T17:53:07;2026-09-23;"integración piloto una página GetOperaciones; moneda extraída explícitamente del campo precio original: USD; snapshot de últimas operaciones; no es histórico completo; observada en snapshot latest"
8504744;2026-09-23;2026;9;Soja;SIO Granos / Secretaría de Agricultura;;Precio Hecho;Contrato;ARS;TN;515400;"515400,00
$";30,78;TN;ENTRE RÍOSQUEBRACHO (DPTO. PAR;Zona 18En origen;;no;sí;2026-09-23T17:53:07;2026-09-23;"integración piloto una página GetOperaciones; moneda extraída explícitamente del campo precio original: ARS; snapshot de últimas operaciones; no es histórico completo; observada en snapshot latest"
8504739;2026-09-23;2026;9;Maíz;SIO Granos / Secretaría de Agricultura;;Precio Hecho;Rectificación;ARS;TN;283575;"283575,00
$";100,00;TN;SANTA FEDESVIO ARIJON;Zona 14En destino;;no;sí;2026-09-23T17:53:07;2026-09-23;"integración piloto una página GetOperaciones; moneda extraída explícitamente del campo precio original: ARS; snapshot de últimas operaciones; no es histórico completo; observada en snapshot latest"
8504734;2026-09-23;2026;9;TRIGO PAN;SIO Granos / Secretaría de Agricultura;;Precio Hecho;Rectificación;ARS;TN;398072;"398072,50
$";70,04;TN;SANTA FECOLONIA DURAN;Zona 14En destino;;no;sí;2026-09-23T17:53:07;2026-09-23;"commodity no catalogado; se conserva para revisión; integración piloto una página GetOperaciones; moneda extraída explícitamente del campo precio original: ARS; snapshot de últimas operaciones; no es histórico completo; observada en snapshot latest"
8504732;2026-09-23;2026;9;TRIGO PAN;SIO Granos / Secretaría de Agricultura;;Precio Hecho;Rectificación;ARS;TN;335766;"335765,50
$";100,00;TN;SANTA FESAUCE VIEJO;Zona 14En destino;;no;sí;2026-09-23T17:53:07;2026-09-23;"commodity no catalogado; se conserva para revisión; integración piloto una página GetOperaciones; moneda extraída explícitamente del campo precio original: ARS; snapshot de últimas operaciones; no es histórico completo; observada en snapshot latest"
8504730;2026-09-23;2026;9;TRIGO PAN;SIO Granos / Secretaría de Agricultura;;Precio Hecho;Rectificación;ARS;TN;346150;"346150,00
$";250,00;TN;SANTA FESAN JERONIMO NORTE;Zona 14En destino;;no;sí;2026-09-23T17:53:07;2026-09-23;"commodity no catalogado; se conserva para revisión; integración piloto una página GetOperaciones; moneda extraída explícitamente del campo precio original: ARS; snapshot de últimas operaciones; no es histórico completo; observada en snapshot latest"
8504725;2026-09-23;2026;9;Maíz;SIO Granos / Secretaría de Agricultura;;Precio Hecho;Contrato;USD;TN;150;"150,00
U$S";172,78;TN;CHACOPAMPA DEL INFIERNO;Zona 15En destino;;no;sí;2026-09-23T17:53:07;2026-09-23;"integración piloto una página GetOperaciones; moneda extraída explícitamente del campo precio original: USD; snapshot de últimas operaciones; no es histórico completo; observada en snapshot latest"
8504724;2026-09-23;2026;9;Soja;SIO Granos / Secretaría de Agricultura;;Precio Hecho;Contrato;ARS;TN;510000;"510000,00
$";450,00;TN;CHACOPAMPA DEL INFIERNO;Zona 17En destino;;no;sí;2026-09-23T17:53:07;2026-09-23;"integración piloto una página GetOperaciones; moneda extraída explícitamente del campo precio original: ARS; snapshot de últimas operaciones; no es histórico completo; observada en snapshot latest"
8504711;2026-09-23;2026;9;Maíz;SIO Granos / Secretaría de Agricultura;;Precio Hecho;Contrato;ARS;TN;298500;"298500,00
$";22,60;TN;SANTA FECARMEN DEL SAUCE;Rosario SEn destino;;no;sí;2026-09-23T17:53:07;2026-09-23;"integración piloto una página GetOperaciones; moneda extraída explícitamente del campo precio original: ARS; snapshot de últimas operaciones; no es histórico completo; observada en snapshot latest"
8504709;2026-09-23;2026;9;TRIGO PAN;SIO Granos / Secretaría de Agricultura;;Precio Hecho;Contrato;ARS;TN;346150;"346150,00
$";250,00;TN;SANTA FESAN JERONIMO NORTE;Zona 14En destino;;no;sí;2026-09-23T17:53:07;2026-09-23;"commodity no catalogado; se conserva para revisión; integración piloto una página GetOperaciones; moneda extraída explícitamente del campo precio original: ARS; snapshot de últimas operaciones; no es histórico completo; observada en snapshot latest"
8504708;2026-09-23;2026;9;TRIGO PAN;SIO Granos / Secretaría de Agricultura;;Precio Hecho;Contrato;ARS;TN;335766;"335765,50
$";100,00;TN;SANTA FESAUCE VIEJO;Zona 14En destino;;no;sí;2026-09-23T17:53:07;2026-09-23;"commodity no catalogado; se conserva para revisión; integración piloto una página GetOperaciones; moneda extraída explícitamente del campo precio original: ARS; snapshot de últimas operaciones; no es histórico completo; observada en snapshot latest"
8504707;2026-09-23;2026;9;TRIGO PAN;SIO Granos / Secretaría de Agricultura;;Precio Hecho;Contrato;ARS;TN;398072;"398072,50
$";70,04;TN;SANTA FECOLONIA DURAN;Zona 14En destino;;no;sí;2026-09-23T17:53:07;2026-09-23;"commodity no catalogado; se conserva para revisión; integración piloto una página GetOperaciones; moneda extraída explícitamente del campo precio original: ARS; snapshot de últimas operaciones; no es histórico completo; observada en snapshot latest"
8504706;2026-09-23;2026;9;Maíz;SIO Granos / Secretaría de Agricultura;;Precio Hecho;Contrato;ARS;TN;298500;"298500,00
$";24,78;TN;CÓRDOBAVILLA HUIDOBRO;Zona 12En destino;;no;sí;2026-09-23T17:53:07;2026-09-23;"integración piloto una página GetOperaciones; moneda extraída explícitamente del campo precio original: ARS; snapshot de últimas operaciones; no es histórico completo; observada en snapshot latest"
8504704;2026-09-23;2026;9;Maíz;SIO Granos / Secretaría de Agricultura;;Precio Hecho;Contrato;ARS;TN;283575;"283575,00
$";100,00;TN;SANTA FEDESVIO ARIJON;Zona 14En destino;;no;sí;2026-09-23T17:53:07;2026-09-23;"integración piloto una página GetOperaciones; moneda extraída explícitamente del campo precio original: ARS; snapshot de últimas operaciones; no es histórico completo; observada en snapshot latest"
8504701;2026-09-23;2026;9;Girasol;SIO Granos / Secretaría de Agricultura;;Precio Hecho;Contrato;USD;TN;470;"470,00
U$S";100,00;TN;BUENOS AIRESPELLEGRINI;Rosario NEn origen;;no;sí;2026-09-23T17:53:07;2026-09-23;"integración piloto una página GetOperaciones; moneda extraída explícitamente del campo precio original: USD; snapshot de últimas operaciones; no es histórico completo; observada en snapshot latest"
8507809;2026-09-24;2026;9;Maíz;SIO Granos / Secretaría de Agricultura;;Precio Hecho;Contrato;ARS;TN;295400;"295400,00
$";5000,00;TN;SANTA FEROSARIO;Rosario NEn destino;;no;sí;2026-09-24T17:53:34;2026-09-24;"integración piloto una página GetOperaciones; moneda extraída explícitamente del campo precio original: ARS; snapshot de últimas operaciones; no es histórico completo; observada en snapshot latest"
8507807;2026-09-24;2026;9;Soja;SIO Granos / Secretaría de Agricultura;;Precio Hecho;Contrato;ARS;TN;560000;"560000,00
$";5000,00;TN;SANTA FEROSARIO;Rosario NEn destino;;no;sí;2026-09-24T17:53:34;2026-09-24;"integración piloto una página GetOperaciones; moneda extraída explícitamente del campo precio original: ARS; snapshot de últimas operaciones; no es histórico completo; observada en snapshot latest"
8507808;2026-09-24;2026;9;TRIGO PAN;SIO Granos / Secretaría de Agricultura;;Precio Hecho;Contrato;ARS;TN;360000;"360000,00
$";90,00;TN;BUENOS AIRESROJAS;Zona 6En destino;;no;sí;2026-09-24T17:53:34;2026-09-24;"commodity no catalogado; se conserva para revisión; integración piloto una página GetOperaciones; moneda extraída explícitamente del campo precio original: ARS; snapshot de últimas operaciones; no es histórico completo; observada en snapshot latest"
8507804;2026-09-24;2026;9;TRIGO PAN;SIO Granos / Secretaría de Agricultura;;Precio Hecho;Contrato;ARS;TN;360000;"360000,00
$";60,00;TN;BUENOS AIRESSALTO;Zona 6En destino;;no;sí;2026-09-24T17:53:34;2026-09-24;"commodity no catalogado; se conserva para revisión; integración piloto una página GetOperaciones; moneda extraída explícitamente del campo precio original: ARS; snapshot de últimas operaciones; no es histórico completo; observada en snapshot latest"
8507801;2026-09-24;2026;9;Soja;SIO Granos / Secretaría de Agricultura;;Precio Hecho;Rectificación;USD;TN;365;"365,00
U$S";60,00;TN;BUENOS AIRESCHILLAR;QuequenEn destino;;no;sí;2026-09-24T17:53:34;2026-09-24;"integración piloto una página GetOperaciones; moneda extraída explícitamente del campo precio original: USD; snapshot de últimas operaciones; no es histórico completo; observada en snapshot latest"
8507800;2026-09-24;2026;9;Maíz;SIO Granos / Secretaría de Agricultura;;Precio Hecho;Contrato;USD;TN;195;"195,00
U$S";30,00;TN;SANTA FEARMSTRONG;Rosario NEn destino;;no;sí;2026-09-24T17:53:34;2026-09-24;"integración piloto una página GetOperaciones; moneda extraída explícitamente del campo precio original: USD; snapshot de últimas operaciones; no es histórico completo; observada en snapshot latest"
8507799;2026-09-24;2026;9;TRIGO PAN;SIO Granos / Secretaría de Agricultura;;Precio Hecho;Contrato;ARS;TN;340000;"340000,00
$";3000,00;TN;BUENOS AIRESROJAS;Zona 6En destino;;no;sí;2026-09-24T17:53:34;2026-09-24;"commodity no catalogado; se conserva para revisión; integración piloto una página GetOperaciones; moneda extraída explícitamente del campo precio original: ARS; snapshot de últimas operaciones; no es histórico completo; observada en snapshot latest"
8507798;2026-09-24;2026;9;TRIGO PAN;SIO Granos / Secretaría de Agricultura;;Precio Hecho;Contrato;ARS;TN;360000;"360000,00
$";120,00;TN;BUENOS AIRESLINCOLN;Zona 6En destino;;no;sí;2026-09-24T17:53:34;2026-09-24;"commodity no catalogado; se conserva para revisión; integración piloto una página GetOperaciones; moneda extraída explícitamente del campo precio original: ARS; snapshot de últimas operaciones; no es histórico completo; observada en snapshot latest"
8507782;2026-09-24;2026;9;Soja;SIO Granos / Secretaría de Agricultura;;Precio Hecho;Contrato;USD;TN;363;"363,00
U$S";60,00;TN;BUENOS AIRESCHILLAR;QuequenEn destino;;no;sí;2026-09-24T17:53:34;2026-09-24;"integración piloto una página GetOperaciones; moneda extraída explícitamente del campo precio original: USD; snapshot de últimas operaciones; no es histórico completo; observada en snapshot latest"
8507781;2026-09-24;2026;9;TRIGO PAN;SIO Granos / Secretaría de Agricultura;;Precio Hecho;Contrato;ARS;TN;351100;"351100,00
$";5000,00;TN;SANTA FEROSARIO;Rosario NEn destino;;no;sí;2026-09-24T17:53:34;2026-09-24;"commodity no catalogado; se conserva para revisión; integración piloto una página GetOperaciones; moneda extraída explícitamente del campo precio original: ARS; snapshot de últimas operaciones; no es histórico completo; observada en snapshot latest"
8507780;2026-09-24;2026;9;TRIGO PAN;SIO Granos / Secretaría de Agricultura;;Precio Hecho;Contrato;ARS;TN;440000;"440000,00
$";35,00;TN;BUENOS AIRESDARREGUEIRA;Zona 6En destino;;no;sí;2026-09-24T17:53:34;2026-09-24;"commodity no catalogado; se conserva para revisión; integración piloto una página GetOperaciones; moneda extraída explícitamente del campo precio original: ARS; snapshot de últimas operaciones; no es histórico completo; observada en snapshot latest"
8507770;2026-09-24;2026;9;TRIGO PAN;SIO Granos / Secretaría de Agricultura;;Precio Hecho;Contrato;ARS;TN;380000;"380000,00
$";30,00;TN;BUENOS AIRESPERGAMINO;Zona 6En destino;;no;sí;2026-09-24T17:53:34;2026-09-24;"commodity no catalogado; se conserva para revisión; integración piloto una página GetOperaciones; moneda extraída explícitamente del campo precio original: ARS; snapshot de últimas operaciones; no es histórico completo; observada en snapshot latest"
8507766;2026-09-24;2026;9;TRIGO PAN;SIO Granos / Secretaría de Agricultura;;Precio Hecho;Contrato;USD;TN;235;"235,00
U$S";150,00;TN;SANTIAGO DEL ESTEROBANDERA;Rosario SEn destino;;no;sí;2026-09-24T17:53:34;2026-09-24;"commodity no catalogado; se conserva para revisión; integración piloto una página GetOperaciones; moneda extraída explícitamente del campo precio original: USD; snapshot de últimas operaciones; no es histórico completo; observada en snapshot latest"
8507765;2026-09-24;2026;9;Soja;SIO Granos / Secretaría de Agricultura;;Precio Hecho;Contrato;ARS;TN;570000;"570000,00
$";123,00;TN;CÓRDOBAALCIRA;Rosario SEn destino;;no;sí;2026-09-24T17:53:34;2026-09-24;"integración piloto una página GetOperaciones; moneda extraída explícitamente del campo precio original: ARS; snapshot de últimas operaciones; no es histórico completo; observada en snapshot latest"
8507764;2026-09-24;2026;9;Soja;SIO Granos / Secretaría de Agricultura;;Precio Hecho;Contrato;USD;TN;378.23;"378,23
U$S";112,00;TN;CÓRDOBABANDA NORTE;Rosario SEn destino;;no;sí;2026-09-24T17:53:34;2026-09-24;"integración piloto una página GetOperaciones; moneda extraída explícitamente del campo precio original: USD; snapshot de últimas operaciones; no es histórico completo; observada en snapshot latest"
