fecha;año;mes;commodity;moneda;unidad;tipo_precio;condicion_comercial;fuente;operaciones;precio_promedio;precio_mediana;precio_min;precio_max;volumen_total;precio_ponderado_volumen;procedencias;lugares_entrega
2026-05-28;2026;5;TRIGO PAN;ARS;TN;Canje;Sin especificar;SIO Granos / Secretaría de Agricultura;18;292305.777778;297300;214866;360000;636.32;296276.443173;BUENOS AIRES|CÓRDOBA|ENTRE RÍOS|SANTA FE;Cordoba/En destino|Rosario N/En destino|Rosario S/En destino|Zona 11/En destino|Zona 11/En origen|Zona 13/En origen|Zona 14/En destino|Zona 5/En destino|Zona 8/En destino|Zona 9/En destino
2026-05-28;2026;5;TRIGO PAN;ARS;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;256;313152.890625;301200;150000;490000;54017.81;316190.451809;BUENOS AIRES|CHACO|CIUDAD AUTÓNOMA DE BUENOS AIRES|CÓRDOBA|ENTRE RÍOS|LA PAMPA|SANTA FE|SANTIAGO DEL ESTERO;B.Blanca/En destino|Bs As/En destino|Cordoba/En destino|Cordoba/En origen|Quequen/En destino|Rosario N/En destino|Rosario S/En destino|Zona 12/En destino|Zona 13/En destino|Zona 13/En origen|Zona 14/En destino|Zona 15/En destino|Zona 17/En destino|Zona 18/En destino|Zona 2/En destino|Zona 3/En destino|Zona 5/En destino|Zona 5/En origen|Zona 6/En destino|Zona 7/En destino|Zona 8/En destino|Zona 8/En origen|Zona 9/En destino
2026-05-28;2026;5;TRIGO PAN;USD;TN;Canje;Sin especificar;SIO Granos / Secretaría de Agricultura;19;224.598421;220;215;254.66;1795.48;220.479122;BUENOS AIRES|CÓRDOBA|ENTRE RÍOS;B.Blanca/En destino|Quequen/En destino|Rosario N/En destino|Zona 10/En destino|Zona 12/En destino|Zona 14/En destino|Zona 9/En destino
2026-05-28;2026;5;TRIGO PAN;USD;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;83;218.062651;220;185;255;34246.47;217.29014;BUENOS AIRES|CIUDAD AUTÓNOMA DE BUENOS AIRES|CÓRDOBA|ENTRE RÍOS|SANTA FE|SANTIAGO DEL ESTERO;B.Blanca/En destino|Cordoba/En destino|Quequen/En destino|Rosario N/En destino|Rosario S/En destino|Rosario S/En origen|Zona 11/En destino|Zona 14/En destino|Zona 2/En destino|Zona 3/En destino|Zona 4/En destino|Zona 6/En destino|Zona 7/En destino|Zona 8/En destino|Zona 9/En destino
2026-05-29;2026;5;ACEITE SOJA;USD;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;3;984.333333;980;980;993;178.54;982.118853;SANTA FE;Zona 6/En destino|Zona 6/En origen
2026-05-29;2026;5;ARROZ C.L.A;ARS;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;1;364820;364820;364820;364820;5.56;364820;FORMOSA;Zona 14/En destino
2026-05-29;2026;5;ARROZ C.L.F;ARS;TN;Canje;Sin especificar;SIO Granos / Secretaría de Agricultura;17;252647.058824;250000;250000;260000;697.12;251114.083658;ENTRE RÍOS;Zona 13/En destino
2026-05-29;2026;5;ARROZ C.L.F;ARS;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;4;302646;257792;245000;450000;1560.75;253065.802057;CORRIENTES|ENTRE RÍOS;Zona 13/En destino|Zona 14/En destino|Zona 18/En destino
2026-05-29;2026;5;CEBADA CERV.;USD;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;1;210;210;210;210;180;210;BUENOS AIRES;B.Blanca/En destino
2026-05-29;2026;5;CEBADA FORR.;ARS;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;2;278397.5;278397.5;270000;286795;3600;272799.166667;BUENOS AIRES;B.Blanca/En destino
2026-05-29;2026;5;CEBADA FORR.;USD;TN;Canje;Sin especificar;SIO Granos / Secretaría de Agricultura;3;205.533333;205.8;205;205.8;220.38;205.653417;BUENOS AIRES;B.Blanca/En destino|Quequen/En destino
2026-05-29;2026;5;CEBADA FORR.;USD;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;28;206.721429;208;181;212.1;9351.28;207.182692;BUENOS AIRES|CIUDAD AUTÓNOMA DE BUENOS AIRES|SANTA FE;B.Blanca/En destino|Quequen/En destino|Zona 2/En destino|Zona 3/En destino|Zona 6/En destino
2026-05-29;2026;5;Girasol;ARS;TN;Canje;Sin especificar;SIO Granos / Secretaría de Agricultura;6;586913.333333;586770;585980;588420;97.85;587059.166071;BUENOS AIRES|CÓRDOBA|SAN LUIS|SANTA FE;Cordoba/En destino|Zona 25/En destino
2026-05-29;2026;5;Girasol;ARS;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;121;586834.404959;589000;531620;606300;4542.68;587024.467737;BUENOS AIRES|CHACO|CIUDAD AUTÓNOMA DE BUENOS AIRES|CÓRDOBA|ENTRE RÍOS|LA PAMPA|SANTA FE;B.Blanca/En destino|Cordoba/En destino|Rosario N/En destino|Rosario S/En destino|Zona 25/En destino
2026-05-29;2026;5;Girasol;USD;TN;Canje;Sin especificar;SIO Granos / Secretaría de Agricultura;3;353.333333;340;340;380;253;349.486166;BUENOS AIRES|SANTA FE;B.Blanca/En destino|Quequen/En destino|Rosario S/En destino
2026-05-29;2026;5;Girasol;USD;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;87;393.562989;390;300;440;18188.45;390.689903;BUENOS AIRES|CIUDAD AUTÓNOMA DE BUENOS AIRES|CÓRDOBA|LA PAMPA|SAN LUIS|SANTA FE|SANTIAGO DEL ESTERO;B.Blanca/En destino|Bs As/En destino|Quequen/En destino|Rosario N/En destino|Rosario N/En origen|Rosario S/En destino|Zona 25/En destino|Zona 25/En origen
2026-05-29;2026;5;Maíz;ARS;TN;Canje;Sin especificar;SIO Granos / Secretaría de Agricultura;66;254911.212121;254900;236894;268893;3276.24;251634.761904;BUENOS AIRES|CIUDAD AUTÓNOMA DE BUENOS AIRES|CÓRDOBA|ENTRE RÍOS|SANTA FE;Cordoba/En destino|Rosario N/En destino|Rosario S/En destino|Zona 10/En destino|Zona 11/En destino|Zona 12/En destino|Zona 13/En destino|Zona 14/En destino|Zona 18/En destino|Zona 5/En destino|Zona 6/En destino|Zona 8/En destino|Zona 9/En destino
2026-05-29;2026;5;Maíz;ARS;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;527;252748.747628;254735;193000;319445;102207.91;253094.894142;BUENOS AIRES|CHACO|CIUDAD AUTÓNOMA DE BUENOS AIRES|CÓRDOBA|ENTRE RÍOS|LA PAMPA|SAN LUIS|SANTA FE|SANTIAGO DEL ESTERO;B.Blanca/En destino|Bs As/En destino|Cordoba/En destino|Cordoba/En origen|Rosario N/En destino|Rosario S/En destino|Zona 1/En destino|Zona 1/En origen|Zona 10/En destino|Zona 11/En destino|Zona 12/En destino|Zona 13/En destino|Zona 13/En origen|Zona 14/En destino|Zona 14/En origen|Zona 15/En origen|Zona 18/En destino|Zona 18/En origen|Zona 4/En destino|Zona 5/En destino|Zona 6/En destino|Zona 7/En destino|Zona 7/En origen|Zona 8/En destino|Zona 8/En origen|Zona 9/En destino|Zona 9/En origen
2026-05-29;2026;5;Maíz;USD;TN;Canje;Sin especificar;SIO Granos / Secretaría de Agricultura;58;195.56069;191.09;176;226.37;15566.83;193.35393;BUENOS AIRES|CÓRDOBA|ENTRE RÍOS|LA PAMPA|SANTA FE|SANTIAGO DEL ESTERO;B.Blanca/En destino|Quequen/En destino|Rosario N/En destino|Rosario S/En destino|Zona 11/En destino|Zona 12/En destino|Zona 13/En destino|Zona 9/En destino
2026-05-29;2026;5;Maíz;USD;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;138;184.72558;184;146;205;73842.63;184.310417;BUENOS AIRES|CATAMARCA|CÓRDOBA|ENTRE RÍOS|LA PAMPA|SAN LUIS|SANTA FE|SANTIAGO DEL ESTERO|TUCUMÁN;B.Blanca/En destino|Cordoba/En destino|Quequen/En destino|Rosario N/En destino|Rosario N/En origen|Rosario S/En destino|Zona 10/En destino|Zona 11/En destino|Zona 12/En destino|Zona 13/En destino|Zona 14/En destino|Zona 18/En destino|Zona 2/En destino|Zona 3/En destino|Zona 4/En destino|Zona 5/En destino|Zona 6/En destino|Zona 7/En destino|Zona 8/En destino|Zona 9/En destino
2026-05-29;2026;5;Soja;ARS;TN;Canje;Sin especificar;SIO Granos / Secretaría de Agricultura;205;456059.531707;465000;44000;473000;13204.86;453013.964595;BUENOS AIRES|CHACO|CÓRDOBA|ENTRE RÍOS|LA PAMPA|SANTA FE|SANTIAGO DEL ESTERO|TUCUMÁN;Cordoba/En destino|Rosario N/En destino|Rosario S/En destino|Zona 10/En destino|Zona 11/En destino|Zona 11/En origen|Zona 12/En destino|Zona 13/En destino|Zona 14/En destino|Zona 14/En origen|Zona 15/En destino|Zona 15/En origen|Zona 16/En destino|Zona 16/En origen|Zona 18/En destino|Zona 8/En destino|Zona 9/En destino
2026-05-29;2026;5;Soja;ARS;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;1734;459074.699539;463800;333;500025;279277.01;460445.582225;BUENOS AIRES|CATAMARCA|CHACO|CIUDAD AUTÓNOMA DE BUENOS AIRES|CORRIENTES|CÓRDOBA|ENTRE RÍOS|JUJUY|LA PAMPA|SALTA|SAN LUIS|SANTA FE|SANTIAGO DEL ESTERO|TUCUMÁN;B.Blanca/En destino|Bs As/En destino|Cordoba/En destino|Quequen/En destino|Rosario N/En destino|Rosario N/En origen|Rosario S/En destino|Zona 10/En destino|Zona 11/En destino|Zona 11/En origen|Zona 12/En destino|Zona 13/En destino|Zona 14/En destino|Zona 14/En origen|Zona 15/En destino|Zona 15/En origen|Zona 16/En destino|Zona 16/En origen|Zona 17/En destino|Zona 17/En origen|Zona 18/En destino|Zona 2/En destino|Zona 4/En destino|Zona 5/En destino|Zona 6/En destino|Zona 7/En destino|Zona 7/En origen|Zona 8/En destino|Zona 8/En origen|Zona 9/En destino
2026-05-29;2026;5;Soja;USD;TN;Canje;Sin especificar;SIO Granos / Secretaría de Agricultura;42;353.510952;344.285;320;399.76;4598.45;353.026442;BUENOS AIRES|CÓRDOBA|ENTRE RÍOS|LA PAMPA|SANTA FE|SANTIAGO DEL ESTERO;B.Blanca/En destino|Quequen/En destino|Rosario N/En destino|Rosario S/En destino|Zona 15/En origen|Zona 5/En destino|Zona 9/En destino
2026-05-29;2026;5;Soja;USD;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;99;321.885556;324;180;351.91;38438.24;321.727841;BUENOS AIRES|CHACO|CÓRDOBA|ENTRE RÍOS|SALTA|SAN LUIS|SANTA FE|SANTIAGO DEL ESTERO;B.Blanca/En destino|Cordoba/En destino|Quequen/En destino|Rosario N/En destino|Rosario S/En destino|Zona 11/En destino|Zona 12/En destino|Zona 13/En destino|Zona 15/En destino|Zona 17/En destino|Zona 2/En destino|Zona 4/En origen|Zona 5/En destino|Zona 6/En destino|Zona 7/En destino|Zona 8/En destino|Zona 9/En destino
2026-05-29;2026;5;Sorgo;ARS;TN;Canje;Sin especificar;SIO Granos / Secretaría de Agricultura;10;309400.6;270114.5;255537;380700;788.68;330893.233897;BUENOS AIRES|CÓRDOBA|ENTRE RÍOS|SANTA FE|SANTIAGO DEL ESTERO;Cordoba/En destino|Rosario S/En destino|Zona 14/En destino|Zona 18/En destino
2026-05-29;2026;5;Sorgo;ARS;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;28;270791.571429;273195;248682;273195;2182.53;271981.107247;CHACO|CÓRDOBA|SANTA FE|SANTIAGO DEL ESTERO;Rosario N/En destino|Rosario S/En destino|Zona 14/En destino|Zona 8/En destino
2026-05-29;2026;5;Sorgo;USD;TN;Canje;Sin especificar;SIO Granos / Secretaría de Agricultura;1;195;195;195;195;60;195;CÓRDOBA;Rosario S/En destino
2026-05-29;2026;5;Sorgo;USD;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;30;196.295;195;190;200;8903.94;197.910768;BUENOS AIRES|CÓRDOBA|SANTA FE|TUCUMÁN;Rosario N/En destino|Rosario S/En destino|Zona 12/En destino|Zona 14/En destino
2026-05-29;2026;5;TRIGO CAND.;ARS;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;1;298400;298400;298400;298400;300;298400;SAN LUIS;Zona 6/En destino
2026-05-29;2026;5;TRIGO PAN;ARS;TN;Canje;Sin especificar;SIO Granos / Secretaría de Agricultura;20;296731.75;297700;282398;315000;658.5;296458.040121;CÓRDOBA|ENTRE RÍOS|SANTA FE;Rosario N/En destino|Rosario S/En destino|Zona 10/En destino|Zona 11/En destino|Zona 12/En destino|Zona 13/En destino|Zona 14/En destino|Zona 18/En destino
2026-05-29;2026;5;TRIGO PAN;ARS;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;234;309421.961538;298950;180000;420000;47505.38;311560.476778;BUENOS AIRES|CHACO|CIUDAD AUTÓNOMA DE BUENOS AIRES|CÓRDOBA|ENTRE RÍOS|LA PAMPA|RÍO NEGRO|SANTA FE|SANTIAGO DEL ESTERO;B.Blanca/En destino|Bs As/En destino|Cordoba/En destino|Rosario N/En destino|Rosario S/En destino|Zona 11/En destino|Zona 12/En destino|Zona 14/En destino|Zona 15/En destino|Zona 16/En destino|Zona 17/En destino|Zona 2/En destino|Zona 3/En destino|Zona 4/En destino|Zona 5/En destino|Zona 6/En destino|Zona 6/En origen|Zona 7/En destino|Zona 8/En destino|Zona 9/En destino
2026-05-29;2026;5;TRIGO PAN;USD;TN;Canje;Sin especificar;SIO Granos / Secretaría de Agricultura;15;223.115333;220;215;243.82;1219.89;220.182428;BUENOS AIRES|CÓRDOBA|ENTRE RÍOS|SANTA FE;B.Blanca/En destino|Quequen/En destino|Rosario N/En destino|Rosario S/En destino|Zona 10/En destino
2026-05-29;2026;5;TRIGO PAN;USD;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;84;218.236071;220;185;235;29381.15;222.440454;BUENOS AIRES|CIUDAD AUTÓNOMA DE BUENOS AIRES|CÓRDOBA|ENTRE RÍOS|LA PAMPA|RÍO NEGRO|SANTA FE;B.Blanca/En destino|Quequen/En destino|Rosario N/En destino|Rosario S/En destino|Zona 11/En destino|Zona 12/En destino|Zona 2/En destino|Zona 3/En destino|Zona 6/En destino
2026-05-30;2026;5;ARROZ C.L.A;ARS;TN;Canje;Sin especificar;SIO Granos / Secretaría de Agricultura;2;360000;360000;360000;360000;13.28;360000;ENTRE RÍOS;Zona 13/En destino
2026-05-30;2026;5;ARROZ C.L.F;ARS;TN;Canje;Sin especificar;SIO Granos / Secretaría de Agricultura;9;273813.333333;290000;240000;300000;248.97;281351.610234;CORRIENTES|ENTRE RÍOS;Zona 13/En destino
2026-05-30;2026;5;ARROZ C.L.F;ARS;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;1;240000;240000;240000;240000;70;240000;ENTRE RÍOS;Zona 13/En destino
2026-05-30;2026;5;Girasol;USD;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;2;380;380;380;380;80;380;BUENOS AIRES;Zona 25/En origen
2026-05-30;2026;5;Maíz;ARS;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;33;254306.090909;254900;230000;262770;4436.47;254611.952;BUENOS AIRES|CÓRDOBA|ENTRE RÍOS|SANTA FE;Rosario N/En destino|Rosario N/En origen|Zona 10/En destino|Zona 11/En destino|Zona 13/En destino|Zona 14/En destino|Zona 18/En destino|Zona 7/En destino|Zona 8/En destino
2026-05-30;2026;5;Maíz;USD;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;46;184.750217;185.1;181.04;186.85;11751.07;184.976135;BUENOS AIRES|CÓRDOBA|ENTRE RÍOS|SANTA FE;Rosario N/En destino|Zona 5/En destino
2026-05-30;2026;5;Soja;ARS;TN;Canje;Sin especificar;SIO Granos / Secretaría de Agricultura;18;447872.055556;444000;387150;465000;1017.98;453183.439655;CHACO|ENTRE RÍOS|FORMOSA|SAN LUIS|SANTA FE;Rosario N/En destino|Rosario S/En destino|Zona 12/En destino|Zona 13/En destino|Zona 17/En destino|Zona 8/En destino|Zona 9/En destino
2026-05-30;2026;5;Soja;ARS;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;187;445385.860963;465000;46000;505000;15808.5;436314.608274;BUENOS AIRES|CHACO|CÓRDOBA|ENTRE RÍOS|LA PAMPA|SALTA|SANTA FE|SANTIAGO DEL ESTERO;Cordoba/En destino|Cordoba/En origen|Rosario N/En destino|Rosario S/En destino|Zona 12/En destino|Zona 13/En destino|Zona 15/En destino|Zona 17/En destino|Zona 17/En origen|Zona 18/En destino|Zona 7/En destino|Zona 7/En origen|Zona 8/En destino|Zona 8/En origen|Zona 9/En destino
2026-05-30;2026;5;Soja;USD;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;109;330.618624;332.01;309.25;339.81;23446.81;328.01284;BUENOS AIRES|CÓRDOBA|ENTRE RÍOS|LA PAMPA|SANTA FE|SANTIAGO DEL ESTERO;Rosario N/En destino|Rosario N/En origen|Zona 15/En destino|Zona 15/En origen|Zona 5/En destino|Zona 7/En destino|Zona 7/En origen
2026-05-30;2026;5;Sorgo;USD;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;2;197.5;197.5;195;200;230;195.652174;CÓRDOBA|ENTRE RÍOS;Rosario S/En destino
2026-05-30;2026;5;TRIGO PAN;ARS;TN;Canje;Sin especificar;SIO Granos / Secretaría de Agricultura;3;295000;294000;294000;297000;28.08;294125;ENTRE RÍOS|SANTA FE;Zona 13/En destino|Zona 14/En destino
2026-05-30;2026;5;TRIGO PAN;ARS;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;61;303638.147541;301200;291300;420000;24159.14;304549.350101;BUENOS AIRES|CÓRDOBA|ENTRE RÍOS|SANTA FE;B.Blanca/En destino|Cordoba/En destino|Quequen/En origen|Rosario N/En destino|Zona 5/En destino|Zona 6/En destino|Zona 7/En origen|Zona 8/En destino|Zona 8/En origen
2026-05-30;2026;5;TRIGO PAN;USD;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;5;214.59;212.99;212.99;216.99;490.98;215.026743;SANTA FE;Rosario N/En destino
2026-05-31;2026;5;Girasol;USD;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;1;430;430;430;430;34.02;430;CÓRDOBA;Zona 25/En destino
2026-05-31;2026;5;Maíz;USD;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;2;183;183;183;183;1600;183;SANTA FE;Rosario S/En destino
2026-05-31;2026;5;Soja;ARS;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;1;490000;490000;490000;490000;500;490000;CÓRDOBA;Zona 9/En destino
2026-06-01;2026;6;ACEITE SOJA;USD;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;8;968.125;962.5;950;990;243.83;968.487471;BUENOS AIRES|CHACO|CÓRDOBA|ENTRE RÍOS|SANTA FE;Cordoba/En destino|Zona 13/En destino|Zona 18/En destino|Zona 6/En destino
2026-06-01;2026;6;ARROZ C.L.A;ARS;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;4;392808.25;404869;350000;411495;351.2;405059.820159;ENTRE RÍOS|SANTA FE;Zona 13/En destino|Zona 14/En destino
2026-06-01;2026;6;ARROZ C.L.F;ARS;TN;Canje;Sin especificar;SIO Granos / Secretaría de Agricultura;1;250000;250000;250000;250000;252.01;250000;CORRIENTES;Zona 18/En destino
2026-06-01;2026;6;ARROZ C.L.F;ARS;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;3;302638.333333;263054;252861;392000;308.22;369246.532217;CORRIENTES|SANTA FE;Zona 14/En destino|Zona 18/En destino
2026-06-01;2026;6;CEBADA CERV.;USD;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;14;215.785714;210.5;190;235;15446;199.12288;BUENOS AIRES;B.Blanca/En destino|Quequen/En destino|Zona 2/En destino|Zona 3/En destino
2026-06-01;2026;6;CEBADA FORR.;ARS;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;1;292000;292000;292000;292000;60;292000;BUENOS AIRES;Quequen/En destino
2026-06-01;2026;6;CEBADA FORR.;USD;TN;Canje;Sin especificar;SIO Granos / Secretaría de Agricultura;1;207.9;207.9;207.9;207.9;60;207.9;BUENOS AIRES;Quequen/En destino
2026-06-01;2026;6;CEBADA FORR.;USD;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;31;209.290323;208;165;254;6291.46;209.637165;BUENOS AIRES|LA PAMPA|SANTA FE;B.Blanca/En destino|Quequen/En destino|Rosario S/En destino|Zona 2/En destino|Zona 6/En destino
2026-06-01;2026;6;Girasol;ARS;TN;Canje;Sin especificar;SIO Granos / Secretaría de Agricultura;1;587580;587580;587580;587580;75.6;587580;CÓRDOBA;Zona 25/En destino
2026-06-01;2026;6;Girasol;ARS;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;110;591743.590909;597000;420000;601570;3940.91;585146.458686;BUENOS AIRES|CHACO|CIUDAD AUTÓNOMA DE BUENOS AIRES|CÓRDOBA|ENTRE RÍOS|SANTA FE|SANTIAGO DEL ESTERO;B.Blanca/En destino|Bs As/En destino|Rosario N/En destino|Rosario S/En destino|Zona 25/En destino
2026-06-01;2026;6;Girasol;USD;TN;Canje;Sin especificar;SIO Granos / Secretaría de Agricultura;2;380;380;380;380;130;380;BUENOS AIRES;B.Blanca/En destino|Zona 25/En destino
2026-06-01;2026;6;Girasol;USD;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;79;390.64;380;377;450;9535.55;388.513575;BUENOS AIRES|CIUDAD AUTÓNOMA DE BUENOS AIRES|CÓRDOBA|LA PAMPA|SANTA FE;B.Blanca/En destino|Bs As/En destino|Quequen/En destino|Rosario N/En destino|Rosario S/En destino|Zona 25/En destino|Zona 25/En origen
2026-06-01;2026;6;Maíz;ARS;TN;Canje;Sin especificar;SIO Granos / Secretaría de Agricultura;17;249858.588235;253850;228415;254900;1697.57;252206.090736;BUENOS AIRES|CÓRDOBA|ENTRE RÍOS|SAN LUIS|SANTA FE;Rosario N/En destino|Rosario S/En destino|Zona 10/En destino|Zona 11/En destino|Zona 12/En destino|Zona 13/En destino|Zona 8/En destino
2026-06-01;2026;6;Maíz;ARS;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;375;252714.664;254620;152841;297838;102676.13;259015.604901;BUENOS AIRES|CATAMARCA|CHACO|CÓRDOBA|ENTRE RÍOS|LA PAMPA|SAN LUIS|SANTA FE|SANTIAGO DEL ESTERO|TUCUMÁN;B.Blanca/En destino|Bs As/En destino|Cordoba/En destino|Cordoba/En origen|Quequen/En destino|Rosario N/En destino|Rosario S/En destino|Zona 10/En destino|Zona 11/En destino|Zona 11/En origen|Zona 12/En destino|Zona 13/En destino|Zona 14/En destino|Zona 18/En destino|Zona 18/En origen|Zona 2/En destino|Zona 4/En destino|Zona 5/En destino|Zona 6/En destino|Zona 7/En destino|Zona 8/En destino|Zona 8/En origen|Zona 9/En destino
2026-06-01;2026;6;Maíz;USD;TN;Canje;Sin especificar;SIO Granos / Secretaría de Agricultura;32;185.130937;182;179.19;209.15;5390.63;184.46725;BUENOS AIRES|CÓRDOBA|SAN LUIS|SANTA FE;Rosario N/En destino|Rosario S/En destino|Zona 9/En destino
2026-06-01;2026;6;Maíz;USD;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;170;185.236941;184;147;290;124623.21;196.830396;BUENOS AIRES|CIUDAD AUTÓNOMA DE BUENOS AIRES|CÓRDOBA|ENTRE RÍOS|LA PAMPA|SAN LUIS|SANTA FE|SANTIAGO DEL ESTERO;B.Blanca/En destino|Quequen/En destino|Quequen/En origen|Rosario N/En destino|Rosario S/En destino|Zona 10/En destino|Zona 12/En destino|Zona 13/En destino|Zona 16/En destino|Zona 18/En destino|Zona 18/En origen|Zona 2/En destino|Zona 6/En destino|Zona 7/En destino|Zona 8/En destino|Zona 9/En destino
2026-06-01;2026;6;Soja;ARS;TN;Canje;Sin especificar;SIO Granos / Secretaría de Agricultura;128;458568.65625;465000;397000;470000;9522.24;452950.511586;BUENOS AIRES|CHACO|CÓRDOBA|ENTRE RÍOS|LA PAMPA|SANTA FE|SANTIAGO DEL ESTERO|TUCUMÁN;B.Blanca/En destino|Rosario N/En destino|Rosario N/En origen|Rosario S/En destino|Zona 11/En destino|Zona 11/En origen|Zona 12/En destino|Zona 13/En destino|Zona 13/En origen|Zona 14/En destino|Zona 15/En destino|Zona 15/En origen|Zona 16/En destino|Zona 16/En origen|Zona 18/En destino|Zona 5/En destino|Zona 6/En destino|Zona 7/En destino|Zona 8/En destino|Zona 9/En destino
2026-06-01;2026;6;Soja;ARS;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;1731;457927.792605;464620;210800;500000;253481.95;458897.156378;BUENOS AIRES|CATAMARCA|CHACO|CIUDAD AUTÓNOMA DE BUENOS AIRES|CÓRDOBA|ENTRE RÍOS|JUJUY|LA PAMPA|SALTA|SAN LUIS|SANTA FE|SANTIAGO DEL ESTERO|TUCUMÁN;B.Blanca/En destino|Cordoba/En destino|Cordoba/En origen|Quequen/En destino|Rosario N/En destino|Rosario N/En origen|Rosario S/En destino|Zona 10/En destino|Zona 11/En destino|Zona 11/En origen|Zona 12/En destino|Zona 13/En destino|Zona 14/En destino|Zona 14/En origen|Zona 15/En destino|Zona 15/En origen|Zona 16/En destino|Zona 16/En origen|Zona 17/En destino|Zona 17/En origen|Zona 18/En destino|Zona 18/En origen|Zona 2/En destino|Zona 4/En destino|Zona 5/En destino|Zona 5/En origen|Zona 6/En destino|Zona 6/En origen|Zona 7/En destino|Zona 7/En origen|Zona 8/En destino|Zona 8/En origen|Zona 9/En destino
2026-06-01;2026;6;Soja;USD;TN;Canje;Sin especificar;SIO Granos / Secretaría de Agricultura;35;335.222857;330;193.1;391.32;4928.13;305.818862;BUENOS AIRES|CHACO|CÓRDOBA|ENTRE RÍOS|SALTA|SANTA FE|SANTIAGO DEL ESTERO|TUCUMÁN;Quequen/En destino|Rosario S/En destino|Zona 13/En destino|Zona 16/En destino|Zona 17/En destino|Zona 4/En destino
2026-06-01;2026;6;Soja;USD;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;87;320.925402;322;245;360;56552.97;323.790757;BUENOS AIRES|CHACO|CIUDAD AUTÓNOMA DE BUENOS AIRES|CÓRDOBA|ENTRE RÍOS|LA PAMPA|SALTA|SAN LUIS|SANTA FE|SANTIAGO DEL ESTERO;B.Blanca/En destino|Cordoba/En destino|Quequen/En destino|Rosario N/En destino|Rosario S/En destino|Zona 12/En destino|Zona 13/En destino|Zona 15/En destino|Zona 17/En destino|Zona 2/En destino|Zona 3/En destino|Zona 5/En destino|Zona 6/En destino|Zona 7/En destino|Zona 8/En destino|Zona 9/En destino
2026-06-01;2026;6;Sorgo;ARS;TN;Canje;Sin especificar;SIO Granos / Secretaría de Agricultura;1;258471;258471;258471;258471;4.32;258471;CÓRDOBA;Rosario S/En destino
2026-06-01;2026;6;Sorgo;ARS;TN;Compraventa;Sin especificar;SIO Granos / Secretaría de Agricultura;24;274716.958333;275000;272805;283000;2952.76;276105.664294;BUENOS AIRES|CHACO|CÓRDOBA|ENTRE RÍOS|SANTA FE|SANTIAGO DEL ESTERO;Rosario N/En destino|Rosario S/En destino|Zona 18/En destino
