fila_csv;especie_original;variedad_original;producto_normalizado;tipo_caso;origen;destino_original;destino_normalizado;peso;fecha
27888;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,720;18/12/2025
27893;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,270;18/12/2025
27898;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,324;18/12/2025
27900;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;1,620;18/12/2025
27901;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,180;18/12/2025
27902;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,270;18/12/2025
27907;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,270;18/12/2025
27913;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,540;18/12/2025
27914;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,540;18/12/2025
27916;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,450;18/12/2025
27922;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;1,440;18/12/2025
27926;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,540;18/12/2025
27954;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;8,000;18/12/2025
27957;TOMATE CHERRY;TOMATE CHERRY;Tomate Cherry;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,100;18/12/2025
27959;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,600;18/12/2025
27962;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,180;18/12/2025
27967;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,180;18/12/2025
27968;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,360;18/12/2025
27969;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,540;18/12/2025
27977;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,540;18/12/2025
27982;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,180;18/12/2025
27985;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Buenos Aires;CORRIENTES;Corrientes;3,000;18/12/2025
27986;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Buenos Aires;CORRIENTES;Corrientes;3,000;18/12/2025
27992;TOMATE CHERRY;TOMATE CHERRY;Tomate Cherry;tomate_especifico;Buenos Aires;CORRIENTES;Corrientes;0,400;18/12/2025
28014;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,180;19/12/2025
28015;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,450;19/12/2025
28021;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,180;19/12/2025
28025;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,540;19/12/2025
28030;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,108;19/12/2025
28039;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;1,080;19/12/2025
28058;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,216;19/12/2025
28060;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,432;19/12/2025
28061;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,360;19/12/2025
28075;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Buenos Aires;CORRIENTES;Corrientes;0,504;19/12/2025
28078;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,540;19/12/2025
28080;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;1,440;19/12/2025
28089;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,720;22/12/2025
28110;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,486;22/12/2025
28112;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,630;22/12/2025
28118;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,450;22/12/2025
28119;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,900;22/12/2025
28121;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,630;22/12/2025
28122;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Corrientes;CORRIENTES;Corrientes;1,620;22/12/2025
28123;TOMATE CHERRY;TOMATE CHERRY;Tomate Cherry;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,030;22/12/2025
28124;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,360;22/12/2025
28126;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,360;22/12/2025
28133;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,270;22/12/2025
28138;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;2,520;22/12/2025
28139;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,540;22/12/2025
28164;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;1,440;22/12/2025
28171;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,360;22/12/2025
28172;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,720;22/12/2025
28181;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,450;22/12/2025
28184;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,270;22/12/2025
28188;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;1,440;22/12/2025
28189;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Corrientes;CORRIENTES;Corrientes;13,266;22/12/2025
28199;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,216;22/12/2025
28225;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Corrientes;CORRIENTES;Corrientes;5,400;22/12/2025
28229;TOMATE CHERRY;TOMATE CHERRY;Tomate Cherry;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,300;22/12/2025
28266;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,450;23/12/2025
28289;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,144;23/12/2025
28291;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,090;23/12/2025
28302;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;1,440;23/12/2025
28305;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,500;23/12/2025
28312;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,108;23/12/2025
28313;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;1,440;23/12/2025
28314;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,540;23/12/2025
28332;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,540;23/12/2025
28337;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,396;23/12/2025
28338;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,108;23/12/2025
28369;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Corrientes;CORRIENTES;Corrientes;4,500;26/12/2025
28373;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,216;26/12/2025
28392;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,360;26/12/2025
28396;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,810;26/12/2025
28398;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,720;26/12/2025
28406;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,810;26/12/2025
28414;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,540;29/12/2025
28416;TOMATE CHERRY;TOMATE CHERRY;Tomate Cherry;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,040;29/12/2025
28453;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;1,260;29/12/2025
28454;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;1,800;29/12/2025
28457;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,090;29/12/2025
28472;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,306;29/12/2025
28486;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,216;29/12/2025
28490;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,540;29/12/2025
28522;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,216;29/12/2025
28526;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;1,080;29/12/2025
28527;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,900;29/12/2025
28531;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,720;29/12/2025
28534;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,900;29/12/2025
28539;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,180;29/12/2025
28543;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,180;29/12/2025
28545;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Jujuy;CORRIENTES;Corrientes;4,010;29/12/2025
28546;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Jujuy;CORRIENTES;Corrientes;3,010;29/12/2025
28550;TOMATE CHERRY;TOMATE CHERRY;Tomate Cherry;tomate_especifico;Jujuy;CORRIENTES;Corrientes;0,220;29/12/2025
28568;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,900;30/12/2025
28577;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,360;30/12/2025
28584;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,180;30/12/2025
28594;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,540;30/12/2025
28596;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,324;30/12/2025
28599;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,360;30/12/2025
28600;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,180;30/12/2025
28604;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,450;30/12/2025
28605;TOMATE REDONDO;TOMATE REDONDO;Tomate Redondo;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,450;30/12/2025
28608;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;0,360;30/12/2025
28611;TOMATE PERITA;TOMATE PERITA;Tomate Perita;tomate_especifico;Corrientes;CORRIENTES;Corrientes;1,800;30/12/2025
35373;TOMATE;CHERRY;Tomate Cherry;tomate_especifico;Buenos Aires;BSAS;Buenos Aires;178,502;01/01/2025
35374;TOMATE;CHERRY;Tomate Cherry;tomate_especifico;Buenos Aires;BSAS;Buenos Aires;155,713;01/02/2025
35375;TOMATE;CHERRY;Tomate Cherry;tomate_especifico;Buenos Aires;BSAS;Buenos Aires;139,362;01/03/2025
35376;TOMATE;CHERRY;Tomate Cherry;tomate_especifico;Buenos Aires;BSAS;Buenos Aires;104,503;01/04/2025
35377;TOMATE;CHERRY;Tomate Cherry;tomate_especifico;Buenos Aires;BSAS;Buenos Aires;79,962;01/05/2025
35378;TOMATE;CHERRY;Tomate Cherry;tomate_especifico;Buenos Aires;BSAS;Buenos Aires;43,800;01/06/2025
35379;TOMATE;CHERRY;Tomate Cherry;tomate_especifico;Buenos Aires;BSAS;Buenos Aires;3,460;01/08/2025
35380;TOMATE;CHERRY;Tomate Cherry;tomate_especifico;Buenos Aires;BSAS;Buenos Aires;22,685;01/10/2025
35381;TOMATE;CHERRY;Tomate Cherry;tomate_especifico;Corrientes;CORRIENTES;Corrientes;1,320;01/01/2025
35382;TOMATE;CHERRY;Tomate Cherry;tomate_especifico;Corrientes;CORRIENTES;Corrientes;6,070;01/03/2025
35383;TOMATE;CHERRY;Tomate Cherry;tomate_especifico;Corrientes;CORRIENTES;Corrientes;58,193;01/04/2025
35384;TOMATE;CHERRY;Tomate Cherry;tomate_especifico;Corrientes;CORRIENTES;Corrientes;166,975;01/05/2025
35385;TOMATE;CHERRY;Tomate Cherry;tomate_especifico;Corrientes;CORRIENTES;Corrientes;89,600;01/06/2025
35386;TOMATE;CHERRY;Tomate Cherry;tomate_especifico;Corrientes;CORRIENTES;Corrientes;139,489;01/07/2025
35387;TOMATE;CHERRY;Tomate Cherry;tomate_especifico;Corrientes;CORRIENTES;Corrientes;116,098;01/08/2025
35388;TOMATE;CHERRY;Tomate Cherry;tomate_especifico;Corrientes;CORRIENTES;Corrientes;195,288;01/09/2025
35389;TOMATE;CHERRY;Tomate Cherry;tomate_especifico;Corrientes;CORRIENTES;Corrientes;339,574;01/10/2025
35390;TOMATE;CHERRY;Tomate Cherry;tomate_especifico;Entre Ríos;ENTRE RÍOS;;0,400;01/06/2025
35391;TOMATE;CHERRY;Tomate Cherry;tomate_especifico;Jujuy;JUJUY;;4,157;01/04/2025
35392;TOMATE;CHERRY;Tomate Cherry;tomate_especifico;Jujuy;JUJUY;;39,195;01/05/2025
35393;TOMATE;CHERRY;Tomate Cherry;tomate_especifico;Jujuy;JUJUY;;56,400;01/06/2025
35394;TOMATE;CHERRY;Tomate Cherry;tomate_especifico;Jujuy;JUJUY;;58,180;01/07/2025
35395;TOMATE;CHERRY;Tomate Cherry;tomate_especifico;Jujuy;JUJUY;;49,165;01/08/2025
35396;TOMATE;CHERRY;Tomate Cherry;tomate_especifico;Jujuy;JUJUY;;30,330;01/09/2025
