fecha;commodity;operacion;tipo_precio;moneda;unidad;precio;precio_original_texto;campo_precio_original;volumen;volumen_unidad;procedencia;lugar_entrega;condicion_comercial;precio_cero_tipo;observaciones;archivo_origen
2026-04-20;Girasol;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;435,00;TN;SANTA FE;Rosario N/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-04-20;Girasol;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;1070,00;TN;CHACO;Zona 25/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-04-20;Girasol;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;1070,00;TN;CHACO;Zona 25/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-04-20;Maíz;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;3000,00;TN;TUCUMÁN;Zona 16/En origen;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-04-20;Soja;Contrato;Canje;Sin especificar;TN;0;0,00;PRECIO/TN MONTO;600,00;TN;ENTRE RÍOS;Rosario N/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-04-20;Soja;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;1426,00;TN;TUCUMÁN;Rosario N/En origen;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-04-20;Soja;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;5000,00;TN;SANTA FE;Zona 12/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-04-20;Soja;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;5000,00;TN;SANTA FE;Zona 12/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-04-20;Maíz;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;300,00;TN;ENTRE RÍOS;Zona 13/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-04-20;TRIGO PAN;Contrato;Canje;Sin especificar;TN;0;0,00;PRECIO/TN MONTO;356,00;TN;SANTA FE;Rosario N/En destino;;cero_explicito;"commodity no catalogado; se conserva para revisión; precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-04-20;Soja;Rectificación;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;800,00;TN;CÓRDOBA;Rosario S/En destino;;operacion_sin_precio;"precio cero clasificado como operacion_sin_precio; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-04-20;Soja;Rectificación;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;69,96;TN;ENTRE RÍOS;Zona 13/En destino;;operacion_sin_precio;"precio cero clasificado como operacion_sin_precio; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-04-20;Soja;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;1222,22;TN;SANTIAGO DEL ESTERO;Zona 15/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-04-20;Soja;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;703,70;TN;SANTIAGO DEL ESTERO;Zona 15/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-04-20;Soja;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;210,00;TN;CÓRDOBA;Rosario S/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-04-20;Maíz;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;90,00;TN;CÓRDOBA;Rosario S/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-04-20;Soja;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;60,00;TN;CÓRDOBA;Zona 9/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-04-20;Soja;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;30,00;TN;CÓRDOBA;Zona 9/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-04-20;Maíz;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;200,00;TN;CÓRDOBA;Zona 9/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-04-20;Maíz;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;1000,00;TN;SAN LUIS;Zona 10/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-04-20;Maíz;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;1000,00;TN;SAN LUIS;Zona 10/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-04-20;Soja;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;60,00;TN;CÓRDOBA;Zona 9/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-04-20;Maíz;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;600,00;TN;BUENOS AIRES;Zona 6/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-04-20;Soja;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;690,00;TN;BUENOS AIRES;Zona 5/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-04-20;Soja;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;500,00;TN;CHACO;Rosario S/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-04-20;Maíz;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;1000,00;TN;SANTA FE;Zona 17/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-04-20;Maíz;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;2000,00;TN;SALTA;Zona 17/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-04-20;Maíz;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;2000,00;TN;SALTA;Zona 17/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-04-20;TRIGO PAN;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;210,00;TN;CÓRDOBA;Cordoba/En destino;;cero_explicito;"commodity no catalogado; se conserva para revisión; precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-04-20;Girasol;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;20,30;TN;BUENOS AIRES;Zona 25/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-04-20;Maíz;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;300,00;TN;ENTRE RÍOS;Zona 13/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-04-20;Soja;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;210,00;TN;TUCUMÁN;Rosario N/En origen;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-04-20;Soja;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;210,00;TN;TUCUMÁN;Rosario N/En origen;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-04-19;Maíz;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;2000,00;TN;SANTA FE;Zona 8/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-04-19;Maíz;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;1200,00;TN;SANTA FE;Zona 8/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-04-19;Maíz;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;3200,00;TN;SANTA FE;Zona 8/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-04-19;Maíz;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;3200,00;TN;SANTA FE;Zona 8/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-04-19;Maíz;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;3200,00;TN;SANTA FE;Zona 8/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-04-19;Maíz;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;3200,00;TN;SANTA FE;Zona 8/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-04-19;Maíz;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;151,97;TN;CÓRDOBA;Cordoba/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-04-18;Soja;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;30,00;TN;BUENOS AIRES;Zona 7/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-04-18;Soja;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;30,00;TN;BUENOS AIRES;Zona 7/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-04-18;Soja;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;60,00;TN;CÓRDOBA;Zona 9/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-04-18;Soja;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;30,84;TN;CÓRDOBA;Zona 9/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-04-17;Soja;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;600,00;TN;CÓRDOBA;Zona 9/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-04-17;Soja;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;1422,20;TN;CÓRDOBA;Cordoba/En origen;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-04-17;Soja;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;205,81;TN;CÓRDOBA;Cordoba/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-04-17;Soja;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;798,43;TN;CÓRDOBA;Zona 11/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-04-17;Maíz;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;13,98;TN;SANTA FE;Rosario N/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-04-17;Maíz;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;7,81;TN;SANTA FE;Rosario N/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-04-17;Maíz;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;60,00;TN;BUENOS AIRES;Rosario S/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-04-17;Maíz;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;64,00;TN;CÓRDOBA;Rosario S/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-04-17;TRIGO PAN;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;2000,00;TN;CÓRDOBA;Rosario S/En destino;;cero_explicito;"commodity no catalogado; se conserva para revisión; precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-04-17;Soja;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;74,31;TN;CÓRDOBA;Zona 8/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-04-17;Soja;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;34,62;TN;BUENOS AIRES;Zona 6/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-04-17;Soja;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;32,50;TN;CÓRDOBA;Zona 8/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-04-17;Maíz;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;50,00;TN;CHACO;Zona 17/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-04-17;Soja;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;452,32;TN;CÓRDOBA;Zona 11/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-04-17;Maíz;Contrato;Canje;Sin especificar;TN;0;0,00;PRECIO/TN MONTO;480,00;TN;BUENOS AIRES;B.Blanca/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-04-17;Soja;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;210,00;TN;SANTA FE;Zona 9/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-04-17;Soja;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;2000,00;TN;ENTRE RÍOS;Zona 13/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-04-17;Soja;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;1304,23;TN;CÓRDOBA;Zona 11/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-04-17;TRIGO PAN;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;1000,00;TN;CIUDAD AUTÓNOMA DE BUENOS AIRES;Cordoba/En destino;;cero_explicito;"commodity no catalogado; se conserva para revisión; precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-04-17;TRIGO PAN;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;1000,00;TN;CÓRDOBA;Cordoba/En destino;;cero_explicito;"commodity no catalogado; se conserva para revisión; precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-04-17;TRIGO PAN;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;61,02;TN;BUENOS AIRES;Zona 6/En destino;;cero_explicito;"commodity no catalogado; se conserva para revisión; precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-04-17;Soja;Rectificación;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;120,00;TN;SANTIAGO DEL ESTERO;Rosario S/En destino;;operacion_sin_precio;"precio cero clasificado como operacion_sin_precio; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-04-17;TRIGO PAN;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;122,10;TN;BUENOS AIRES;Zona 6/En destino;;cero_explicito;"commodity no catalogado; se conserva para revisión; precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-04-17;Maíz;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;120,00;TN;SANTA FE;Zona 8/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-04-17;Maíz;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;240,00;TN;SANTA FE;Zona 8/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-04-17;Maíz;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;33,65;TN;CÓRDOBA;Zona 11/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-04-17;Maíz;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;34,84;TN;CÓRDOBA;Zona 11/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-04-17;Soja;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;1000,00;TN;SANTA FE;Zona 8/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-04-17;TRIGO PAN;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;240,00;TN;BUENOS AIRES;Bs As/En destino;;cero_explicito;"commodity no catalogado; se conserva para revisión; precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-04-17;Soja;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;150,00;TN;SANTA FE;Rosario N/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-04-17;Soja;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;300,00;TN;CÓRDOBA;Rosario N/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-04-17;TRIGO PAN;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;500,00;TN;BUENOS AIRES;Rosario S/En destino;;cero_explicito;"commodity no catalogado; se conserva para revisión; precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-04-17;Soja;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;120,00;TN;SANTIAGO DEL ESTERO;Rosario S/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-04-17;TRIGO PAN;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;90,00;TN;SANTA FE;Zona 14/En destino;;cero_explicito;"commodity no catalogado; se conserva para revisión; precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-04-17;TRIGO PAN;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;300,00;TN;SANTA FE;Rosario S/En destino;;cero_explicito;"commodity no catalogado; se conserva para revisión; precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-04-17;Girasol;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;285,08;TN;SANTA FE;Rosario N/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
2026-04-17;Soja;Contrato;Compraventa;Sin especificar;TN;0;0;PRECIO/TN MONTO;446,43;TN;BUENOS AIRES;Zona 6/En destino;;cero_explicito;"precio cero clasificado como cero_explicito; excluido de series de precios; moneda no informada explícitamente en endpoint GetOperaciones; no se infiere del valor original";SIO_exportar_operaciones_2026-09-07.csv
