año;mes;periodo_ym;commodity;fuente;mercado;tipo_precio;moneda;unidad;frecuencia;operaciones;precio_promedio;precio_mediana;precio_min;precio_max;variacion_mensual_pct;variacion_interanual_pct
2021;05;2021-05;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — CORDOBA;Precio interno mensual;ARS;TN;mensual;1;21727.86;21727.86;21727.86;21727.86;9.383105;67.296574
2021;05;2021-05;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;21368.5;21368.5;21368.5;21368.5;7.325465;78.849125
2021;06;2021-06;Maíz;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;18755.8;18755.8;18755.8;18755.8;-10.261606;119.769635
2021;06;2021-06;Soja;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;30427.9;30427.9;30427.9;30427.9;-6.105478;99.620675
2021;06;2021-06;Sorgo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;17339;17339;17339;17339;-9.140595;73.9763
2021;06;2021-06;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — CORDOBA;Precio interno mensual;ARS;TN;mensual;1;21528.89;21528.89;21528.89;21528.89;-0.915737;63.480096
2021;06;2021-06;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — DARSENA;Precio interno mensual;ARS;TN;mensual;1;19500;19500;19500;19500;;37.323944
2021;06;2021-06;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;20620;20620;20620;20620;-3.50282;65.47363
2021;07;2021-07;Girasol;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;33670;33670;33670;33670;;
2021;07;2021-07;Maíz;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;17968.8;17968.8;17968.8;17968.8;-4.196035;93.67105
2021;07;2021-07;Soja;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;31592.1;31592.1;31592.1;31592.1;3.826094;89.219574
2021;07;2021-07;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — CORDOBA;Precio interno mensual;ARS;TN;mensual;1;20687.73;20687.73;20687.73;20687.73;-3.907122;48.172954
2021;07;2021-07;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — DARSENA;Precio interno mensual;ARS;TN;mensual;1;19166.7;19166.7;19166.7;19166.7;-1.709231;32.820762
2021;07;2021-07;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;19857.8;19857.8;19857.8;19857.8;-3.696411;44.624416
2021;08;2021-08;Girasol;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;38930;38930;38930;38930;15.622216;
2021;08;2021-08;Maíz;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;18387.5;18387.5;18387.5;18387.5;2.33015;78.684223
2021;08;2021-08;Soja;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;32870.95;32870.95;32870.95;32870.95;4.048006;83.926353
2021;08;2021-08;Sorgo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;16077;16077;16077;16077;;41.918911
2021;08;2021-08;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — CORDOBA;Precio interno mensual;ARS;TN;mensual;1;21553.85;21553.85;21553.85;21553.85;4.186636;47.773746
2021;08;2021-08;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;21717.5;21717.5;21717.5;21717.5;9.365086;58.447878
2021;09;2021-09;Maíz;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;19435.82;19435.82;19435.82;19435.82;5.701264;63.117182
2021;09;2021-09;Soja;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;33783.86;33783.86;33783.86;33783.86;2.777255;67.324696
2021;09;2021-09;Sorgo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;16485;16485;16485;16485;2.537787;32.303371
2021;09;2021-09;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — CORDOBA;Precio interno mensual;ARS;TN;mensual;1;23102.5;23102.5;23102.5;23102.5;7.185027;50.676667
2021;09;2021-09;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — DARSENA;Precio interno mensual;ARS;TN;mensual;1;23000;23000;23000;23000;;43.75
2021;09;2021-09;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;22895.71;22895.71;22895.71;22895.71;5.425164;55.330461
2021;10;2021-10;Maíz;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;19018.53;19018.53;19018.53;19018.53;-2.147015;31.993013
2021;10;2021-10;Sorgo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;16553.75;16553.75;16553.75;16553.75;0.417046;-33.811475
2021;10;2021-10;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — CORDOBA;Precio interno mensual;ARS;TN;mensual;1;23587.5;23587.5;23587.5;23587.5;2.09934;39.593556
2021;10;2021-10;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — DARSENA;Precio interno mensual;ARS;TN;mensual;1;22500;22500;22500;22500;-2.173913;28.571429
2021;10;2021-10;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — QUEQUEN;Precio interno mensual;ARS;TN;mensual;1;22834;22834;22834;22834;;
2021;10;2021-10;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;23404.09;23404.09;23404.09;23404.09;2.220416;42.658892
2021;11;2021-11;Maíz;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;20053.7;20053.7;20053.7;20053.7;5.442955;29.672774
2021;11;2021-11;Sorgo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;18066.75;18066.75;18066.75;18066.75;9.139923;
2021;11;2021-11;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — CORDOBA;Precio interno mensual;ARS;TN;mensual;1;23361.45;23361.45;23361.45;23361.45;-0.958347;33.085769
2021;11;2021-11;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;23648.75;23648.75;23648.75;23648.75;1.045373;40.813307
2021;12;2021-12;Maíz;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;22156.8;22156.8;22156.8;22156.8;10.487341;34.986219
2021;12;2021-12;Sorgo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;19530.5;19530.5;19530.5;19530.5;8.1019;
2021;12;2021-12;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — CORDOBA;Precio interno mensual;ARS;TN;mensual;1;23729.38;23729.38;23729.38;23729.38;1.574945;29.855792
2021;12;2021-12;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;24270.5;24270.5;24270.5;24270.5;2.629103;32.875751
2022;01;2022-01;Girasol;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;50035;50035;50035;50035;;35.896984
2022;01;2022-01;Maíz;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;23885.2;23885.2;23885.2;23885.2;7.800765;43.769826
2022;01;2022-01;Soja;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;40193.9;40193.9;40193.9;40193.9;;43.976946
2022;01;2022-01;Sorgo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;24846;24846;24846;24846;27.216405;
2022;01;2022-01;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — CORDOBA;Precio interno mensual;ARS;TN;mensual;1;23910;23910;23910;23910;0.761166;19.268883
2022;01;2022-01;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;24583.5;24583.5;24583.5;24583.5;1.289631;32.379097
2022;02;2022-02;Girasol;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;53790.4;53790.4;53790.4;53790.4;7.505546;34.032353
2022;02;2022-02;Maíz;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;25572.4;25572.4;25572.4;25572.4;7.063788;43.162491
2022;02;2022-02;Soja;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;45088.8;45088.8;45088.8;45088.8;12.178216;54.625514
2022;02;2022-02;Sorgo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;23279;23279;23279;23279;-6.30685;22.941642
2022;02;2022-02;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — CORDOBA;Precio interno mensual;ARS;TN;mensual;1;25524.17;25524.17;25524.17;25524.17;6.751025;28.765966
2022;02;2022-02;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — DARSENA;Precio interno mensual;ARS;TN;mensual;1;25500;25500;25500;25500;;35.638298
2022;02;2022-02;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;26217.8;26217.8;26217.8;26217.8;6.647955;38.452967
2022;03;2022-03;Girasol;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;69333.64;69333.64;69333.64;69333.64;28.895937;70.512124
2022;03;2022-03;Maíz;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;30408.7;30408.7;30408.7;30408.7;18.912187;70.884355
2022;03;2022-03;Soja;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;50211.19;50211.19;50211.19;50211.19;11.36067;67.589058
2022;03;2022-03;Sorgo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;27360.6;27360.6;27360.6;27360.6;17.533399;35.801464
2022;03;2022-03;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — CORDOBA;Precio interno mensual;ARS;TN;mensual;1;34146.43;34146.43;34146.43;34146.43;33.780765;74.28566
2022;03;2022-03;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;34446.19;34446.19;34446.19;34446.19;31.384746;77.164084
2022;04;2022-04;Girasol;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;71200;71200;71200;71200;2.691853;61.162543
2022;04;2022-04;Maíz;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;29842.37;29842.37;29842.37;29842.37;-1.862395;53.055063
2022;04;2022-04;Soja;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;49359.74;49359.74;49359.74;49359.74;-1.695738;60.205321
2022;04;2022-04;Sorgo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;27750;27750;27750;27750;1.423214;35.212173
2022;04;2022-04;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — CORDOBA;Precio interno mensual;ARS;TN;mensual;1;41372;41372;41372;41372;21.160543;108.276279
2022;04;2022-04;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;39317.63;39317.63;39317.63;39317.63;14.142174;97.476796
2022;05;2022-05;Maíz;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;31412.11;31412.11;31412.11;31412.11;5.260105;50.293366
2022;05;2022-05;Soja;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;49883.5;49883.5;49883.5;49883.5;1.061108;53.930681
2022;05;2022-05;Sorgo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;31974.31;31974.31;31974.31;31974.31;15.222739;67.550999
2022;05;2022-05;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — CORDOBA;Precio interno mensual;ARS;TN;mensual;1;43790.71;43790.71;43790.71;43790.71;5.846249;101.541753
2022;05;2022-05;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;44113;44113;44113;44113;12.196488;106.439385
2022;06;2022-06;Maíz;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;30910;30910;30910;30910;-1.59846;64.802354
2022;06;2022-06;Soja;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;49290.3;49290.3;49290.3;49290.3;-1.189171;61.990476
2022;06;2022-06;Sorgo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;29809.41;29809.41;29809.41;29809.41;-6.770748;71.92116
2022;06;2022-06;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — CORDOBA;Precio interno mensual;ARS;TN;mensual;1;43716.36;43716.36;43716.36;43716.36;-0.169785;103.059052
2022;06;2022-06;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — QUEQUEN;Precio interno mensual;ARS;TN;mensual;1;40000;40000;40000;40000;;
2022;06;2022-06;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;43176.84;43176.84;43176.84;43176.84;-2.122186;109.393016
2022;07;2022-07;Maíz;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;29842.37;29842.37;29842.37;29842.37;-3.453995;66.078814
2022;07;2022-07;Soja;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;49001.32;49001.32;49001.32;49001.32;-0.586282;55.106245
2022;07;2022-07;Sorgo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;28189.23;28189.23;28189.23;28189.23;-5.435129;
2022;07;2022-07;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — CORDOBA;Precio interno mensual;ARS;TN;mensual;1;43032.92;43032.92;43032.92;43032.92;-1.563351;108.011802
2022;07;2022-07;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;42157.92;42157.92;42157.92;42157.92;-2.359876;112.299046
2022;08;2022-08;Maíz;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — QUEQUEN;Precio interno mensual;ARS;TN;mensual;1;34110;34110;34110;34110;;
2022;08;2022-08;Maíz;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;30343.77;30343.77;30343.77;30343.77;1.680161;65.023902
2022;08;2022-08;Soja;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — QUEQUEN;Precio interno mensual;ARS;TN;mensual;1;51600;51600;51600;51600;;
2022;08;2022-08;Soja;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;51878.18;51878.18;51878.18;51878.18;5.870985;57.823793
2022;08;2022-08;Sorgo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;30613.77;30613.77;30613.77;30613.77;8.600944;90.419668
2022;08;2022-08;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — CORDOBA;Precio interno mensual;ARS;TN;mensual;1;44787.06;44787.06;44787.06;44787.06;4.076275;107.791462
2022;08;2022-08;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;40086.7;40086.7;40086.7;40086.7;-4.913003;84.58248
2022;09;2022-09;Maíz;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;33711;33711;33711;33711;11.09694;73.447789
2022;09;2022-09;Soja;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — B.BLANCA;Precio interno mensual;ARS;TN;mensual;1;69591.67;69591.67;69591.67;69591.67;;
2022;09;2022-09;Soja;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — QUEQUEN;Precio interno mensual;ARS;TN;mensual;1;70346.5;70346.5;70346.5;70346.5;36.330426;
2022;09;2022-09;Soja;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;66960;66960;66960;66960;29.071606;98.201153
2022;09;2022-09;Sorgo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;33823.3;33823.3;33823.3;33823.3;10.483942;105.176221
2022;09;2022-09;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — CORDOBA;Precio interno mensual;ARS;TN;mensual;1;47142.5;47142.5;47142.5;47142.5;5.259198;104.058002
2022;09;2022-09;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;42150;42150;42150;42150;5.147094;84.095623
2022;10;2022-10;Maíz;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;37071.76;37071.76;37071.76;37071.76;9.969328;94.924424
2022;10;2022-10;Soja;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;60208.8;60208.8;60208.8;60208.8;-10.082437;
2022;10;2022-10;Sorgo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;36595;36595;36595;36595;8.194647;121.067734
2022;10;2022-10;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — CORDOBA;Precio interno mensual;ARS;TN;mensual;1;58484.09;58484.09;58484.09;58484.09;24.0581;147.945268
2022;11;2022-11;Maíz;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — QUEQUEN;Precio interno mensual;ARS;TN;mensual;1;40395;40395;40395;40395;;
2022;11;2022-11;Maíz;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;39380.3;39380.3;39380.3;39380.3;6.22722;96.374235
2022;11;2022-11;Soja;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — QUEQUEN;Precio interno mensual;ARS;TN;mensual;1;74000;74000;74000;74000;;
2022;11;2022-11;Soja;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;71467.5;71467.5;71467.5;71467.5;18.699426;
2022;11;2022-11;Sorgo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;40100;40100;40100;40100;9.577811;121.954696
2022;11;2022-11;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — CORDOBA;Precio interno mensual;ARS;TN;mensual;1;61487.65;61487.65;61487.65;61487.65;5.135687;163.201342
2022;11;2022-11;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;57600;57600;57600;57600;;143.56467
2022;12;2022-12;Maíz;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;42627.1;42627.1;42627.1;42627.1;8.244732;92.388341
2022;12;2022-12;Soja;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;94930.6;94930.6;94930.6;94930.6;32.830447;
2022;12;2022-12;Sorgo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;42393.3;42393.3;42393.3;42393.3;5.718953;117.062031
2022;12;2022-12;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — CORDOBA;Precio interno mensual;ARS;TN;mensual;1;60761.36;60761.36;60761.36;60761.36;-1.181197;156.059619
2022;12;2022-12;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;56675;56675;56675;56675;-1.605903;133.513937
2023;01;2023-01;Girasol;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;82763.31;82763.31;82763.31;82763.31;;65.410832
2023;01;2023-01;Maíz;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;47282.9;47282.9;47282.9;47282.9;10.92216;97.958987
2023;01;2023-01;Sorgo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;49982;49982;49982;49982;17.900706;101.16719
2023;01;2023-01;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — CORDOBA;Precio interno mensual;ARS;TN;mensual;1;61607.73;61607.73;61607.73;61607.73;1.392941;157.665119
2023;02;2023-02;Girasol;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;80846.67;80846.67;80846.67;80846.67;-2.315809;50.29944
2023;02;2023-02;Maíz;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;49898.82;49898.82;49898.82;49898.82;5.532486;95.127638
2023;02;2023-02;Sorgo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;51500;51500;51500;51500;3.037093;121.229434
2023;02;2023-02;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — CORDOBA;Precio interno mensual;ARS;TN;mensual;1;60407.08;60407.08;60407.08;60407.08;-1.948863;136.666187
2023;03;2023-03;Girasol;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;76612.4;76612.4;76612.4;76612.4;-5.237408;10.498165
2023;03;2023-03;Maíz;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — B.BLANCA;Precio interno mensual;ARS;TN;mensual;1;50850;50850;50850;50850;;
2023;03;2023-03;Maíz;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — QUEQUEN;Precio interno mensual;ARS;TN;mensual;1;48500;48500;48500;48500;;
2023;03;2023-03;Maíz;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;50778.41;50778.41;50778.41;50778.41;1.762747;66.986455
2023;03;2023-03;Soja;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — B.BLANCA;Precio interno mensual;ARS;TN;mensual;1;87000;87000;87000;87000;;
2023;03;2023-03;Soja;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;88283.33;88283.33;88283.33;88283.33;;75.824015
2023;03;2023-03;Sorgo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — ROSARIO;Precio interno mensual;ARS;TN;mensual;1;51771.7;51771.7;51771.7;51771.7;0.527573;89.2199
2023;03;2023-03;Trigo;Secretaría de Agricultura - Precios Internos de los Principales Granos;Argentina / mercado interno — CORDOBA;Precio interno mensual;ARS;TN;mensual;1;60549.29;60549.29;60549.29;60549.29;0.235419;77.322461
